MSA_FIPS_Code,YearMonth,UnemploymentRate
28700,199613,5.0
28700,199701,5.2
28700,199702,5.0
28700,199703,4.6
28700,199704,4.1
28700,199705,4.6
28700,199706,5.4
28700,199707,5.6
28700,199708,5.1
28700,199709,4.6
28700,199710,4.0
28700,199711,3.7
28700,199712,3.9
28700,199713,4.7
28700,199801,4.7
28700,199802,4.4
28700,199803,4.6
28700,199804,4.0
28700,199805,4.2
28700,199806,5.0
28700,199807,5.1
28700,199808,4.6
28700,199809,4.0
28700,199810,4.5
28700,199811,4.0
28700,199812,5.3
28700,199813,4.5
28700,199901,4.9
28700,199902,4.8
28700,199903,4.6
28700,199904,4.3
28700,199905,4.3
28700,199906,5.0
28700,199907,4.9
28700,199908,4.7
28700,199909,4.1
28700,199910,3.9
28700,199911,3.7
28700,199912,3.3
28700,199913,4.4
28700,200001,4.0
28700,200002,3.9
28700,200003,3.7
28700,200004,3.2
28700,200005,3.6
28700,200006,4.1
28700,200007,4.1
28700,200008,3.8
28700,200009,4.0
28700,200010,3.3
28700,200011,3.3
28700,200012,3.3
28700,200013,3.7
28700,200101,4.4
28700,200102,4.0
28700,200103,4.0
28700,200104,3.9
28700,200105,3.7
28700,200106,4.9
28700,200107,4.7
28700,200108,4.9
28700,200109,4.9
28700,200110,5.2
28700,200111,5.0
28700,200112,4.9
28700,200113,4.6
28700,200201,5.9
28700,200202,5.9
28700,200203,5.8
28700,200204,5.5
28700,200205,5.1
28700,200206,6.0
28700,200207,5.8
28700,200208,5.3
28700,200209,4.8
28700,200210,4.7
28700,200211,4.9
28700,200212,5.0
28700,200213,5.4
28700,200301,5.8
28700,200302,5.7
28700,200303,5.5
28700,200304,5.3
28700,200305,5.4
28700,200306,6.6
28700,200307,6.3
28700,200308,6.0
28700,200309,5.8
28700,200310,5.6
28700,200311,5.6
28700,200312,5.5
28700,200313,5.8
28700,200401,6.2
28700,200402,5.8
28700,200403,5.8
28700,200404,5.1
28700,200405,5.1
28700,200406,6.1
28700,200407,6.0
28700,200408,5.3
28700,200409,5.1
28700,200410,5.1
28700,200411,5.2
28700,200412,5.2
28700,200413,5.5
28700,200501,6.0
28700,200502,6.0
28700,200503,5.6
28700,200504,5.0
28700,200505,5.1
28700,200506,5.6
28700,200507,5.4
28700,200508,4.7
28700,200509,4.7
28700,200510,4.8
28700,200511,5.0
28700,200512,4.7
28700,200513,5.2
28700,200601,5.2
28700,200602,5.1
28700,200603,4.9
28700,200604,4.6
28700,200605,4.6
28700,200606,5.2
28700,200607,5.4
28700,200608,4.6
28700,200609,4.3
28700,200610,4.3
28700,200611,4.4
28700,200612,4.2
28700,200613,4.7
28700,200701,4.8
28700,200702,4.5
28700,200703,4.1
28700,200704,3.8
28700,200705,3.9
28700,200706,4.4
28700,200707,4.5
28700,200708,4.1
28700,200709,4.1
28700,200710,4.7
28700,200711,4.3
28700,200712,4.4
28700,200713,4.3
28700,200801,4.8
28700,200802,4.8
28700,200803,4.7
28700,200804,4.4
28700,200805,5.3
28700,200806,5.9
28700,200807,6.1
28700,200808,5.8
28700,200809,5.7
28700,200810,5.8
28700,200811,6.0
28700,200812,6.7
28700,200813,5.5
28700,200901,8.5
28700,200902,8.7
28700,200903,9.0
28700,200904,8.9
28700,200905,9.6
28700,200906,10.2
28700,200907,9.9
28700,200908,9.6
28700,200909,9.3
28700,200910,9.4
28700,200911,9.3
28700,200912,9.4
28700,200913,9.3
28700,201001,10.3
28700,201002,10.1
28700,201003,9.8
28700,201004,9.0
28700,201005,8.7
28700,201006,9.2
28700,201007,9.1
28700,201008,8.9
28700,201009,8.5
28700,201010,8.4
28700,201011,8.6
28700,201012,8.5
28700,201013,9.1
28700,201101,9.2
28700,201102,8.7
28700,201103,8.4
28700,201104,7.9
28700,201105,8.0
28700,201106,8.8
28700,201107,8.4
28700,201108,8.4
28700,201109,8.2
28700,201110,7.8
28700,201111,7.5
28700,201112,7.5
28700,201113,8.2
28700,201201,8.2
28700,201202,8.0
28700,201203,7.7
28700,201204,7.2
28700,201205,7.4
28700,201206,8.1
28700,201207,8.0
28700,201208,7.6
28700,201209,7.2
28700,201210,7.2
28700,201211,6.9
28700,201212,7.3
28700,201213,7.6
28700,201301,8.2
28700,201302,7.7
28700,201303,7.3
28700,201304,7.0
28700,201305,7.2
28700,201306,7.9
28700,201307,7.6
28700,201308,7.3
28700,201309,7.2
28700,201310,7.5
28700,201311,6.7
28700,201312,6.5
28700,201313,7.3
28700,201401,6.8
28700,201402,6.9
28700,201403,6.6
28700,201404,5.9
28700,201405,6.3
28700,201406,6.9
28700,201407,7.0
28700,201408,6.7
28700,201409,6.3
28700,201410,6.0
28700,201411,6.0
28700,201412,5.8
28700,201413,6.4
28700,201501,6.4
28700,201502,6.0
28700,201503,5.8
28700,201504,5.2
28700,201505,5.5
28700,201506,6.0
28700,201507,6.0
28700,201508,5.5
28700,201509,5.3
28700,201510,5.2
28700,201511,5.0
28700,201512,4.8
28700,201513,5.5
28700,201601,5.3
28700,201602,5.2
28700,201603,5.2
28700,201604,4.7
28700,201605,4.7
28700,201606,5.7
28700,201607,5.6
28700,201608,5.4
28700,201609,5.3
28700,201610,5.3
28700,201611,5.0
28700,201612,4.9
28700,201613,5.2
28700,201701,5.4
28700,201702,5.0
28700,201703,4.6
28700,201704,3.9
28700,201705,3.8
28700,201706,4.6
28700,201707,4.4
28700,201708,4.1
28700,201709,3.8
28700,201710,3.8
28700,201711,3.7
28700,201712,3.6
28700,201713,4.2
28700,201801,4.2
28700,201802,4.0
28700,201803,3.9
28700,201804,3.3
28700,201805,3.3
28700,201806,4.3
28700,201807,4.1
28700,201808,3.8
28700,201809,3.6
28700,201810,3.5
28700,201811,3.4
28700,201812,3.6
28700,201813,3.8
28700,201901,4.3
28700,201902,3.9
28700,201903,3.9
28700,201904,3.2
28700,201905,3.5
28700,201906,4.2
28700,201907,4.1
28700,201908,3.7
28700,201909,3.5
28700,201910,3.6
28700,201911,3.4
28700,201912,3.4
28700,201913,3.7
28700,202001,4.1
28700,202002,3.8
28700,202003,4.2
28700,202004,13.9
28700,202005,10.8
28700,202006,10.3
28700,202007,9.4
28700,202008,7.1
28700,202009,6.3
28700,202010,5.6
28700,202011,5.2
28700,202012,5.2
28700,202013,7.1
28700,202101,5.6
28700,202102,5.1
28700,202103,5.1
28700,202104,4.5
28700,202105,4.6
28700,202106,5.5
28700,202107,4.8
28700,202108,4.2
28700,202109,3.7
28700,202110,3.4
28700,202111,3.0
28700,202112,3.0
28700,202113,4.4
28700,202201,3.5
28700,202202,3.3
28700,202203,3.2
28700,202204,3.0
28700,202205,3.3
28700,202206,4.2
28700,202207,3.8
28700,202208,3.8
28700,202209,3.4
28700,202210,3.5
28700,202211,3.4
28700,202212,3.1
28700,202213,3.5
28700,202301,3.7
28700,202302,3.6
28700,202303,3.4
28700,202304,2.8
28700,202305,3.2
28700,202306,3.9
28700,202307,3.6
28700,202308,3.5
28700,202309,3.4
28700,202310,3.4
28700,202311,3.2
28700,202312,3.0
28700,202313,3.4
28700,202401,3.5
28700,202402,3.3
28700,202403,3.2
28700,202404,2.9
28700,202405,3.2
28700,202406,4.0
28700,202407,4.0
28700,202408,3.9
28700,202409,3.6
28700,202410,3.7
28700,202411,3.8
28700,202412,3.5
28700,202413,3.6
28700,202501,3.9
28700,202502,3.6
28940,199001,5.3
28940,199002,5.4
28940,199003,5.3
28940,199004,5.5
28940,199005,5.0
28940,199006,5.6
28940,199007,5.2
28940,199008,5.3
28940,199009,4.9
28940,199010,5.0
28940,199011,5.0
28940,199012,5.0
28940,199013,5.2
28940,199101,5.9
28940,199102,6.1
28940,199103,5.8
28940,199104,5.2
28940,199105,5.6
28940,199106,6.6
28940,199107,6.2
28940,199108,6.3
28940,199109,5.8
28940,199110,5.7
28940,199111,5.5
28940,199112,5.4
28940,199113,5.8
28940,199201,6.3
28940,199202,6.3
28940,199203,5.9
28940,199204,5.6
28940,199205,5.3
28940,199206,6.3
28940,199207,5.9
28940,199208,5.9
28940,199209,5.5
28940,199210,5.2
28940,199211,5.1
28940,199212,5.3
28940,199213,5.7
28940,199301,5.8
28940,199302,5.4
28940,199303,5.4
28940,199304,5.0
28940,199305,4.9
28940,199306,5.8
28940,199307,5.1
28940,199308,5.1
28940,199309,4.6
28940,199310,4.4
28940,199311,4.1
28940,199312,3.7
28940,199313,4.9
28940,199401,4.7
28940,199402,4.6
28940,199403,4.4
28940,199404,3.9
28940,199405,3.7
28940,199406,4.7
28940,199407,4.2
28940,199408,4.3
28940,199409,3.9
28940,199410,3.7
28940,199411,3.4
28940,199412,3.5
28940,199413,4.1
28940,199501,4.3
28940,199502,4.1
28940,199503,4.0
28940,199504,4.6
28940,199505,4.1
28940,199506,5.0
28940,199507,4.6
28940,199508,4.6
28940,199509,4.1
28940,199510,4.2
28940,199511,4.1
28940,199512,4.0
28940,199513,4.3
28940,199601,4.8
28940,199602,4.6
28940,199603,4.3
28940,199604,4.0
28940,199605,4.1
28940,199606,4.8
28940,199607,4.6
28940,199608,4.0
28940,199609,3.9
28940,199610,3.9
28940,199611,4.2
28940,199612,4.2
28940,199613,4.3
28940,199701,5.0
28940,199702,5.0
28940,199703,4.9
28940,199704,4.4
28940,199705,4.2
28940,199706,5.0
28940,199707,4.7
28940,199708,4.3
28940,199709,4.1
28940,199710,3.9
28940,199711,4.0
28940,199712,3.7
28940,199713,4.4
28940,199801,4.2
28940,199802,3.9
28940,199803,3.8
28940,199804,3.1
28940,199805,3.0
28940,199806,3.8
28940,199807,3.9
28940,199808,3.9
28940,199809,4.0
28940,199810,3.9
28940,199811,3.7
28940,199812,3.5
28940,199813,3.7
28940,199901,3.8
28940,199902,3.7
28940,199903,3.3
28940,199904,3.0
28940,199905,2.8
28940,199906,3.6
28940,199907,3.7
28940,199908,3.4
28940,199909,3.2
28940,199910,3.2
28940,199911,3.1
28940,199912,3.0
28940,199913,3.3
28940,200001,3.9
28940,200002,3.7
28940,200003,3.7
28940,200004,3.0
28940,200005,3.1
28940,200006,3.9
28940,200007,3.7
28940,200008,3.6
28940,200009,3.3
28940,200010,3.3
28940,200011,3.4
28940,200012,3.3
28940,200013,3.5
28940,200101,4.0
28940,200102,3.7
28940,200103,3.7
28940,200104,3.3
28940,200105,3.2
28940,200106,4.4
28940,200107,3.9
28940,200108,4.1
28940,200109,3.8
28940,200110,4.2
28940,200111,4.4
28940,200112,4.5
28940,200113,3.9
28940,200201,5.2
28940,200202,4.9
28940,200203,4.8
28940,200204,4.2
28940,200205,3.8
28940,200206,4.7
28940,200207,4.3
28940,200208,4.0
28940,200209,3.7
28940,200210,3.9
28940,200211,4.1
28940,200212,4.0
28940,200213,4.3
28940,200301,4.7
28940,200302,4.6
28940,200303,4.5
28940,200304,4.2
28940,200305,4.2
28940,200306,5.1
28940,200307,4.6
28940,200308,4.5
28940,200309,4.5
28940,200310,4.5
28940,200311,4.6
28940,200312,4.2
28940,200313,4.5
28940,200401,4.6
28940,200402,4.4
28940,200403,4.5
28940,200404,3.9
28940,200405,3.9
28940,200406,4.6
28940,200407,4.3
28940,200408,4.3
28940,200409,4.4
28940,200410,4.6
28940,200411,4.6
28940,200412,4.6
28940,200413,4.4
28940,200501,5.1
28940,200502,5.1
28940,200503,4.9
28940,200504,4.5
28940,200505,4.5
28940,200506,5.0
28940,200507,4.4
28940,200508,4.2
28940,200509,4.4
28940,200510,4.6
28940,200511,4.8
28940,200512,4.5
28940,200513,4.7
28940,200601,4.8
28940,200602,4.8
28940,200603,4.7
28940,200604,4.5
28940,200605,4.3
28940,200606,5.0
28940,200607,4.7
28940,200608,4.4
28940,200609,4.0
28940,200610,3.9
28940,200611,4.0
28940,200612,3.7
28940,200613,4.4
28940,200701,4.2
28940,200702,4.0
28940,200703,3.6
28940,200704,3.4
28940,200705,3.4
28940,200706,3.9
28940,200707,3.7
28940,200708,3.7
28940,200709,3.8
28940,200710,3.9
28940,200711,4.0
28940,200712,4.2
28940,200713,3.8
28940,200801,4.7
28940,200802,4.8
28940,200803,4.8
28940,200804,4.3
28940,200805,5.1
28940,200806,5.8
28940,200807,6.0
28940,200808,5.7
28940,200809,5.7
28940,200810,5.8
28940,200811,6.2
28940,200812,7.0
28940,200813,5.5
28940,200901,8.1
28940,200902,8.8
28940,200903,9.1
28940,200904,8.9
28940,200905,9.2
28940,200906,9.9
28940,200907,9.6
28940,200908,9.4
28940,200909,9.2
28940,200910,8.9
28940,200911,8.7
28940,200912,9.0
28940,200913,9.1
28940,201001,9.7
28940,201002,9.5
28940,201003,9.3
28940,201004,8.6
28940,201005,8.2
28940,201006,8.7
28940,201007,8.4
28940,201008,8.3
28940,201009,8.0
28940,201010,8.1
28940,201011,8.3
28940,201012,8.2
28940,201013,8.6
28940,201101,8.9
28940,201102,8.4
28940,201103,8.2
28940,201104,7.9
28940,201105,7.8
28940,201106,8.6
28940,201107,8.2
28940,201108,8.0
28940,201109,7.9
28940,201110,7.4
28940,201111,7.1
28940,201112,7.1
28940,201113,8.0
28940,201201,7.5
28940,201202,7.4
28940,201203,7.2
28940,201204,6.8
28940,201205,6.9
28940,201206,7.8
28940,201207,7.7
28940,201208,7.3
28940,201209,6.8
28940,201210,6.8
28940,201211,6.6
28940,201212,7.0
28940,201213,7.2
28940,201301,7.7
28940,201302,7.4
28940,201303,7.1
28940,201304,6.8
28940,201305,7.0
28940,201306,7.8
28940,201307,7.5
28940,201308,7.1
28940,201309,6.9
28940,201310,6.9
28940,201311,6.3
28940,201312,6.2
28940,201313,7.1
28940,201401,6.4
28940,201402,6.5
28940,201403,6.3
28940,201404,5.6
28940,201405,5.9
28940,201406,6.7
28940,201407,6.8
28940,201408,6.4
28940,201409,5.9
28940,201410,5.7
28940,201411,5.6
28940,201412,5.4
28940,201413,6.1
28940,201501,6.0
28940,201502,5.6
28940,201503,5.4
28940,201504,5.0
28940,201505,5.2
28940,201506,5.8
28940,201507,5.6
28940,201508,5.0
28940,201509,4.8
28940,201510,4.7
28940,201511,4.5
28940,201512,4.4
28940,201513,5.2
28940,201601,4.6
28940,201602,4.5
28940,201603,4.4
28940,201604,4.0
28940,201605,3.9
28940,201606,5.0
28940,201607,4.9
28940,201608,4.6
28940,201609,4.6
28940,201610,4.5
28940,201611,4.2
28940,201612,4.2
28940,201613,4.5
28940,201701,4.7
28940,201702,4.3
28940,201703,3.9
28940,201704,3.2
28940,201705,3.0
28940,201706,4.0
28940,201707,3.8
28940,201708,3.4
28940,201709,3.1
28940,201710,3.1
28940,201711,3.1
28940,201712,3.0
28940,201713,3.6
28940,201801,3.6
28940,201802,3.4
28940,201803,3.3
28940,201804,2.8
28940,201805,2.8
28940,201806,3.9
28940,201807,3.6
28940,201808,3.4
28940,201809,3.2
28940,201810,3.2
28940,201811,3.0
28940,201812,3.0
28940,201813,3.3
28940,201901,3.6
28940,201902,3.2
28940,201903,3.3
28940,201904,2.7
28940,201905,3.0
28940,201906,3.8
28940,201907,3.6
28940,201908,3.1
28940,201909,2.9
28940,201910,3.0
28940,201911,2.9
28940,201912,2.9
28940,201913,3.2
28940,202001,3.4
28940,202002,3.2
28940,202003,3.6
28940,202004,13.3
28940,202005,9.6
28940,202006,8.6
28940,202007,8.0
28940,202008,6.0
28940,202009,5.3
28940,202010,4.8
28940,202011,4.4
28940,202012,4.6
28940,202013,6.2
28940,202101,4.6
28940,202102,4.4
28940,202103,4.3
28940,202104,3.7
28940,202105,3.7
28940,202106,4.6
28940,202107,3.9
28940,202108,3.5
28940,202109,3.1
28940,202110,3.0
28940,202111,2.7
28940,202112,2.7
28940,202113,3.7
28940,202201,3.2
28940,202202,3.0
28940,202203,2.9
28940,202204,2.8
28940,202205,2.9
28940,202206,3.9
28940,202207,3.4
28940,202208,3.3
28940,202209,3.0
28940,202210,3.2
28940,202211,3.0
28940,202212,2.8
28940,202213,3.1
28940,202301,3.3
28940,202302,3.1
28940,202303,2.9
28940,202304,2.4
28940,202305,2.9
28940,202306,3.5
28940,202307,3.3
28940,202308,3.1
28940,202309,3.1
28940,202310,3.0
28940,202311,2.8
28940,202312,2.7
28940,202313,3.0
28940,202401,3.2
28940,202402,2.8
28940,202403,2.9
28940,202404,2.6
28940,202405,2.7
28940,202406,3.7
28940,202407,3.5
28940,202408,3.5
28940,202409,3.3
28940,202410,3.3
28940,202411,3.4
28940,202412,3.2
28940,202413,3.2
28940,202501,3.5
28940,202502,3.0
32820,199001,5.0
32820,199002,5.0
32820,199003,4.8
32820,199004,4.6
32820,199005,4.7
32820,199006,5.4
32820,199007,4.8
32820,199008,5.1
32820,199009,5.2
32820,199010,5.3
32820,199011,5.4
32820,199012,5.4
32820,199013,5.1
32820,199101,6.3
32820,199102,6.2
32820,199103,6.0
32820,199104,5.5
32820,199105,5.9
32820,199106,6.8
32820,199107,6.1
32820,199108,6.2
32820,199109,6.1
32820,199110,6.0
32820,199111,6.1
32820,199112,6.2
32820,199113,6.1
32820,199201,7.0
32820,199202,6.6
32820,199203,6.2
32820,199204,5.7
32820,199205,5.9
32820,199206,7.1
32820,199207,6.2
32820,199208,6.3
32820,199209,6.0
32820,199210,5.9
32820,199211,6.0
32820,199212,5.9
32820,199213,6.3
32820,199301,6.7
32820,199302,6.3
32820,199303,6.1
32820,199304,5.7
32820,199305,5.7
32820,199306,6.6
32820,199307,5.6
32820,199308,5.5
32820,199309,5.4
32820,199310,5.5
32820,199311,5.2
32820,199312,4.9
32820,199313,5.8
32820,199401,5.8
32820,199402,5.4
32820,199403,5.2
32820,199404,4.8
32820,199405,4.6
32820,199406,5.5
32820,199407,4.8
32820,199408,5.0
32820,199409,4.8
32820,199410,4.8
32820,199411,4.5
32820,199412,4.4
32820,199413,5.0
32820,199501,5.3
32820,199502,4.7
32820,199503,4.7
32820,199504,4.9
32820,199505,5.1
32820,199506,6.2
32820,199507,5.1
32820,199508,5.5
32820,199509,5.4
32820,199510,5.1
32820,199511,4.8
32820,199512,4.5
32820,199513,5.1
32820,199601,4.9
32820,199602,4.7
32820,199603,4.6
32820,199604,4.3
32820,199605,4.4
32820,199606,5.1
32820,199607,4.5
32820,199608,4.4
32820,199609,4.5
32820,199610,4.5
32820,199611,4.5
32820,199612,4.3
32820,199613,4.6
32820,199701,4.9
32820,199702,4.6
32820,199703,4.6
32820,199704,4.3
32820,199705,4.3
32820,199706,5.3
32820,199707,4.5
32820,199708,4.8
32820,199709,4.7
32820,199710,4.6
32820,199711,4.1
32820,199712,4.0
32820,199713,4.5
32820,199801,4.5
32820,199802,4.0
32820,199803,4.2
32820,199804,3.6
32820,199805,3.7
32820,199806,4.5
32820,199807,4.0
32820,199808,4.0
32820,199809,4.3
32820,199810,3.7
32820,199811,3.4
32820,199812,3.3
32820,199813,3.9
32820,199901,3.8
32820,199902,3.7
32820,199903,3.5
32820,199904,3.3
32820,199905,3.3
32820,199906,4.2
32820,199907,3.8
32820,199908,4.0
32820,199909,3.9
32820,199910,3.9
32820,199911,3.7
32820,199912,3.6
32820,199913,3.7
32820,200001,3.9
32820,200002,3.6
32820,200003,3.7
32820,200004,3.1
32820,200005,3.3
32820,200006,4.2
32820,200007,3.9
32820,200008,3.9
32820,200009,3.8
32820,200010,3.6
32820,200011,3.6
32820,200012,3.5
32820,200013,3.7
32820,200101,4.2
32820,200102,3.8
32820,200103,3.9
32820,200104,3.5
32820,200105,3.5
32820,200106,4.6
32820,200107,4.1
32820,200108,4.6
32820,200109,4.5
32820,200110,4.8
32820,200111,5.2
32820,200112,5.3
32820,200113,4.3
32820,200201,5.9
32820,200202,5.4
32820,200203,5.4
32820,200204,5.0
32820,200205,4.8
32820,200206,5.7
32820,200207,5.3
32820,200208,5.1
32820,200209,5.0
32820,200210,4.9
32820,200211,5.1
32820,200212,5.2
32820,200213,5.2
32820,200301,5.8
32820,200302,5.4
32820,200303,5.5
32820,200304,5.2
32820,200305,5.4
32820,200306,6.6
32820,200307,6.1
32820,200308,6.0
32820,200309,5.9
32820,200310,5.9
32820,200311,5.8
32820,200312,5.5
32820,200313,5.8
32820,200401,6.0
32820,200402,5.5
32820,200403,5.7
32820,200404,5.1
32820,200405,5.1
32820,200406,6.2
32820,200407,5.8
32820,200408,5.9
32820,200409,6.0
32820,200410,6.1
32820,200411,6.2
32820,200412,6.4
32820,200413,5.8
32820,200501,6.7
32820,200502,6.4
32820,200503,6.1
32820,200504,5.8
32820,200505,5.9
32820,200506,6.7
32820,200507,6.1
32820,200508,6.1
32820,200509,5.7
32820,200510,5.7
32820,200511,6.0
32820,200512,5.8
32820,200513,6.1
32820,200601,5.9
32820,200602,5.8
32820,200603,5.7
32820,200604,5.5
32820,200605,5.5
32820,200606,6.4
32820,200607,6.1
32820,200608,5.8
32820,200609,5.7
32820,200610,5.2
32820,200611,5.3
32820,200612,5.1
32820,200613,5.7
32820,200701,5.6
32820,200702,5.1
32820,200703,4.9
32820,200704,4.5
32820,200705,4.6
32820,200706,5.3
32820,200707,5.2
32820,200708,5.0
32820,200709,5.2
32820,200710,5.1
32820,200711,5.2
32820,200712,5.5
32820,200713,5.1
32820,200801,6.0
32820,200802,5.9
32820,200803,6.0
32820,200804,5.5
32820,200805,6.3
32820,200806,7.2
32820,200807,7.1
32820,200808,7.1
32820,200809,7.1
32820,200810,7.2
32820,200811,7.3
32820,200812,7.9
32820,200813,6.7
32820,200901,9.0
32820,200902,9.3
32820,200903,9.5
32820,200904,9.3
32820,200905,9.7
32820,200906,10.6
32820,200907,10.5
32820,200908,10.4
32820,200909,10.4
32820,200910,10.2
32820,200911,10.0
32820,200912,10.2
32820,200913,9.9
32820,201001,10.6
32820,201002,10.2
32820,201003,10.0
32820,201004,9.5
32820,201005,9.4
32820,201006,10.0
32820,201007,9.8
32820,201008,9.5
32820,201009,9.5
32820,201010,9.4
32820,201011,9.6
32820,201012,9.4
32820,201013,9.7
32820,201101,9.9
32820,201102,9.6
32820,201103,9.5
32820,201104,9.0
32820,201105,9.3
32820,201106,10.1
32820,201107,9.8
32820,201108,9.6
32820,201109,9.5
32820,201110,9.4
32820,201111,8.8
32820,201112,8.7
32820,201113,9.4
32820,201201,9.1
32820,201202,8.9
32820,201203,8.7
32820,201204,8.0
32820,201205,8.4
32820,201206,9.2
32820,201207,9.1
32820,201208,8.4
32820,201209,8.1
32820,201210,8.2
32820,201211,7.8
32820,201212,8.2
32820,201213,8.5
32820,201301,9.0
32820,201302,8.6
32820,201303,8.4
32820,201304,7.9
32820,201305,8.2
32820,201306,9.2
32820,201307,8.8
32820,201308,8.4
32820,201309,8.3
32820,201310,8.3
32820,201311,7.8
32820,201312,7.6
32820,201313,8.4
32820,201401,7.9
32820,201402,7.7
32820,201403,7.7
32820,201404,6.8
32820,201405,7.1
32820,201406,7.9
32820,201407,8.0
32820,201408,7.6
32820,201409,7.3
32820,201410,7.0
32820,201411,6.9
32820,201412,6.7
32820,201413,7.4
32820,201501,7.2
32820,201502,6.7
32820,201503,6.4
32820,201504,5.9
32820,201505,6.4
32820,201506,6.8
32820,201507,6.6
32820,201508,6.1
32820,201509,5.9
32820,201510,5.8
32820,201511,5.5
32820,201512,5.3
32820,201513,6.2
32820,201601,5.4
32820,201602,5.1
32820,201603,5.2
32820,201604,4.8
32820,201605,4.8
32820,201606,5.8
32820,201607,5.5
32820,201608,5.3
32820,201609,5.3
32820,201610,5.1
32820,201611,4.8
32820,201612,4.8
32820,201613,5.2
32820,201701,5.3
32820,201702,4.8
32820,201703,4.6
32820,201704,4.0
32820,201705,4.0
32820,201706,4.8
32820,201707,4.5
32820,201708,4.2
32820,201709,3.9
32820,201710,3.9
32820,201711,3.8
32820,201712,3.8
32820,201713,4.3
32820,201801,4.3
32820,201802,4.2
32820,201803,4.0
32820,201804,3.7
32820,201805,3.8
32820,201806,4.9
32820,201807,4.5
32820,201808,4.2
32820,201809,4.0
32820,201810,4.0
32820,201811,3.7
32820,201812,3.8
32820,201813,4.1
32820,201901,4.5
32820,201902,4.0
32820,201903,4.1
32820,201904,3.6
32820,201905,3.8
32820,201906,4.7
32820,201907,4.5
32820,201908,4.1
32820,201909,4.0
32820,201910,3.8
32820,201911,3.8
32820,201912,3.8
32820,201913,4.1
32820,202001,4.3
32820,202002,3.9
32820,202003,4.6
32820,202004,12.3
32820,202005,11.3
32820,202006,12.3
32820,202007,12.9
32820,202008,10.5
32820,202009,9.6
32820,202010,8.1
32820,202011,7.4
32820,202012,7.1
32820,202013,8.7
32820,202101,7.8
32820,202102,7.3
32820,202103,7.0
32820,202104,6.6
32820,202105,6.6
32820,202106,7.8
32820,202107,7.3
32820,202108,6.3
32820,202109,5.3
32820,202110,4.7
32820,202111,4.1
32820,202112,3.8
32820,202113,6.2
32820,202201,4.8
32820,202202,4.3
32820,202203,3.9
32820,202204,3.7
32820,202205,3.7
32820,202206,4.7
32820,202207,4.6
32820,202208,4.4
32820,202209,4.0
32820,202210,4.0
32820,202211,3.7
32820,202212,3.4
32820,202213,4.1
32820,202301,4.1
32820,202302,3.9
32820,202303,3.8
32820,202304,3.2
32820,202305,3.6
32820,202306,4.4
32820,202307,4.2
32820,202308,4.2
32820,202309,3.8
32820,202310,3.8
32820,202311,3.4
32820,202312,3.4
32820,202313,3.8
32820,202401,3.9
32820,202402,3.6
32820,202403,3.7
32820,202404,3.2
32820,202405,3.5
32820,202406,4.7
32820,202407,4.8
32820,202408,4.6
32820,202409,4.3
32820,202410,4.3
32820,202411,4.4
32820,202412,4.2
32820,202413,4.1
32820,202501,4.5
32820,202502,4.4
34100,199001,7.3
34100,199002,6.5
34100,199003,6.6
34100,199004,6.4
34100,199005,6.2
34100,199006,6.8
34100,199007,7.5
34100,199008,6.7
34100,199009,5.8
34100,199010,6.0
34100,199011,7.6
34100,199012,7.4
34100,199013,6.7
34100,199101,9.7
34100,199102,11.0
34100,199103,11.6
34100,199104,9.9
34100,199105,10.2
34100,199106,11.0
34100,199107,10.0
34100,199108,8.9
34100,199109,8.4
34100,199110,8.0
34100,199111,7.6
34100,199112,7.3
34100,199113,9.5
34100,199201,8.8
34100,199202,9.6
34100,199203,9.4
34100,199204,8.6
34100,199205,8.1
34100,199206,9.5
34100,199207,8.4
34100,199208,7.5
34100,199209,7.5
34100,199210,6.8
34100,199211,7.1
34100,199212,7.4
34100,199213,8.2
34100,199301,8.4
34100,199302,8.4
34100,199303,8.5
34100,199304,8.5
34100,199305,7.9
34100,199306,9.0
34100,199307,8.2
34100,199308,8.1
34100,199309,7.8
34100,199310,6.9
34100,199311,6.6
34100,199312,6.0
34100,199313,7.9
34100,199401,7.0
34100,199402,6.7
34100,199403,6.8
34100,199404,7.1
34100,199405,6.3
34100,199406,7.7
34100,199407,9.1
34100,199408,7.1
34100,199409,7.0
34100,199410,6.8
34100,199411,6.3
34100,199412,5.8
34100,199413,7.0
34100,199501,7.6
34100,199502,7.7
34100,199503,7.9
34100,199504,8.6
34100,199505,7.5
34100,199506,7.9
34100,199507,8.0
34100,199508,6.6
34100,199509,6.1
34100,199510,5.5
34100,199511,4.9
34100,199512,4.8
34100,199513,6.9
34100,199601,6.1
34100,199602,6.3
34100,199603,5.7
34100,199604,5.1
34100,199605,5.5
34100,199606,6.1
34100,199607,7.0
34100,199608,5.1
34100,199609,4.7
34100,199610,5.4
34100,199611,5.3
34100,199612,5.4
34100,199613,5.6
34100,199701,6.8
34100,199702,6.6
34100,199703,6.4
34100,199704,6.0
34100,199705,5.8
34100,199706,6.8
34100,199707,7.1
34100,199708,5.8
34100,199709,5.5
34100,199710,5.2
34100,199711,5.0
34100,199712,4.9
34100,199713,6.0
34100,199801,5.9
34100,199802,5.5
34100,199803,5.9
34100,199804,4.2
34100,199805,4.4
34100,199806,5.0
34100,199807,4.9
34100,199808,4.5
34100,199809,4.2
34100,199810,4.1
34100,199811,4.0
34100,199812,4.3
